Strain name,Amikacin,Tobramycin,Gentamicin,Imipenem,Meropenem,Doripenem,Ciprofloxacin,Levofloxacin,Piperacillin/ tazobactam,Ticarcillin/clavulanic acid,Cefotaxime,Ceftriaxone,Ceftazidime,Cefepime,Trimethoprim/ sulfamethoxazole,Ampicillin/ sulbactam,Colistin,Polymyxin B,Tetracycline,Minocycline,Piperacillin
Acinetobacterbaumanniistrainmrsn7694,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7695,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7697,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7698,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7699,Susceptible,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7701,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7703,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7706,Resistant,Susceptible,Susceptible,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7709,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7710,Resistant,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7711,Resistant,Susceptible,Resistant,Strain could not be classified,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7712,Susceptible,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7713,Susceptible,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7714,Resistant,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7716,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7717,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7720,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7722,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7723,Resistant,Resistant,Resistant,Susceptible,Susceptible,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7724,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7726,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7730,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7731,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7740,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7745,Susceptible,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7748,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7749,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7752,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7753,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7756,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7759,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7760,Susceptible,Susceptible,Resistant,Susceptible,NA,Strain could not be classified,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7761,Resistant,Resistant,Resistant,Susceptible,NA,Strain could not be classified,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7767,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7768,Susceptible,Susceptible,Resistant,Susceptible,NA,Strain could not be classified,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7769,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7777,Susceptible,Susceptible,Resistant,Resistant,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7779,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7780,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7782,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7787,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7791,Resistant,Resistant,Resistant,Strain could not be classified,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7792,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7794,Susceptible,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7797,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7798,Susceptible,Susceptible,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
